t,x,y,theta,v,w,goal
1.5,1.1288069622868422,-0.3765455635538723,-1.9620791625451637,0.043163939906778796,-0.022632715931921177,"(1.1086554390135441, -0.42426406871192823)"
1.55,1.1280167960877139,-0.37846086121602174,-1.9631164926192044,0.041437797995935347,-0.02074660148081331,"(1.1086554390135441, -0.42426406871192823)"
0.0,1.125502938084914,-0.3845363616108758,-1.9842604212846555,0.1315008549114615,-0.42287857330902345,"(1.0392304845413265, -0.519615242270663)"
0.05,1.1229578896307573,-0.39033696373949756,-2.0036246138386384,0.12668742114129058,-0.387283851079655,"(1.0392304845413265, -0.519615242270663)"
0.1,1.1203997211450651,-0.3958735419638292,-2.0213614795276973,0.12198020238601323,-0.354737313781176,"(1.0392304845413265, -0.519615242270663)"
0.15000000000000002,1.1178436688816349,-0.40115734599868086,-2.0376097776713564,0.11739163215851829,-0.324965962873186,"(1.0392304845413265, -0.519615242270663)"
0.2,1.1153024917457588,-0.406199728401177,-2.052495975934697,0.11293042376419687,-0.2977239652668162,"(1.0392304845413265, -0.519615242270663)"
0.25,1.112786794051439,-0.4110119458212048,-2.0661354437291832,0.10860234138695923,-0.27278935588972875,"(1.0392304845413265, -0.519615242270663)"
0.30000000000000004,1.1103053141013424,-0.41560501731549976,-2.078633506694186,0.10441082030984533,-0.24996125930005664,"(1.0392304845413265, -0.519615242270663)"
0.35000000000000003,1.1078651799492352,-0.4199896264744649,-2.090086383122938,0.10035746540673744,-0.22905752857504513,"(1.0392304845413265, -0.519615242270663)"
0.4,1.105472134547252,-0.42417605691184473,-2.1005820192467777,0.0964424514474261,-0.2099127224767905,"(1.0392304845413265, -0.519615242270663)"
0.45,1.1031307328998423,-0.4281741529231848,-2.110200837206285,0.09266484422991396,-0.19237635919014837,"(1.0392304845413265, -0.519615242270663)"
0.5,1.1008445139899443,-0.4319932989224733,-2.119016407112512,0.08902285789134654,-0.1763113981245379,"(1.0392304845413265, -0.519615242270663)"
0.55,1.0986161502126848,-0.4356424126994876,-2.1270960526821194,0.08551406078861613,-0.1615929113921477,"(1.0392304845413265, -0.519615242270663)"
0.6000000000000001,1.096447576917293,-0.43912994867333555,-2.1345013984008663,0.0821355399479909,-0.14810691437493695,"(1.0392304845413265, -0.519615242270663)"
0.65,1.0943401044657743,-0.44246390820927795,-2.141288864942537,0.07888403215153533,-0.13574933083341456,"(1.0392304845413265, -0.519615242270663)"
0.7000000000000001,1.0922945149981969,-0.44565185476463404,-2.147510118578094,0.07575602816851147,-0.12442507271114399,"(1.0392304845413265, -0.519615242270663)"
0.75,1.0903111458690933,-0.4487009321749441,-2.1532124795014234,0.0727478553810206,-0.1140472184665875,"(1.0392304845413265, -0.519615242270663)"
0.8,1.088389961499862,-0.451617884815556,-2.1584392933342054,0.06985574303706503,-0.10453627665564014,"(1.0392304845413265, -0.519615242270663)"
0.8500000000000001,1.0865306151853673,-0.4544090787020657,-2.1632302695229706,0.06707587354425971,-0.095819523775309,"(1.0392304845413265, -0.519615242270663)"
0.9,1.084732502202999,-0.45708052284606515,-2.167621789882881,0.0644044225558181,-0.08783040719820279,"(1.0392304845413265, -0.519615242270663)"
0.9500000000000001,1.0829948054008127,-0.4596378903767107,-2.1716471901570684,0.061837590066651495,-0.08050800548375148,"(1.0392304845413265, -0.519615242270663)"
